product_id,name,category,subcategory,brand,description,price_npr,avg_rating,rating_count,tags,image_url,is_new_arrival,in_stock,is_cold_item
P1828,Janakpur Mart Spices 1828,Daily Groceries,Spices,Janakpur Mart,Spices made for Nepali shoppers with reliable quality and local style.,2500,3.8,45,"daily groceries, spices, nepal, janakpur mart, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%233F7D3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ESpices%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EDaily%20Groceries%3C/text%3E%3C/svg%3E",False,True,False
P1829,Sagarmatha Literature 1829,Books & Education,Literature,Sagarmatha,Literature made for Nepali shoppers with reliable quality and local style.,1800,4.9,380,"books & education, literature, nepal, sagarmatha, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELiterature%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",False,True,False
P1830,Kathmandu Craft Literature 1830,Books & Education,Literature,Kathmandu Craft,Literature made for Nepali shoppers with reliable quality and local style.,550,2.9,418,"books & education, literature, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELiterature%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",False,True,False
P1831,Lalitpur Looms Tea 1831,Daily Groceries,Tea,Lalitpur Looms,Tea made for Nepali shoppers with reliable quality and local style.,550,3.4,140,"daily groceries, tea, nepal, lalitpur looms, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%233F7D3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ETea%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EDaily%20Groceries%3C/text%3E%3C/svg%3E",False,True,False
P1832,Sagarmatha Cookware 1832,Kitchen & Home,Cookware,Sagarmatha,Cookware made for Nepali shoppers with reliable quality and local style.,14500,3.2,344,"kitchen & home, cookware, nepal, sagarmatha, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ECookware%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",True,False,True
P1833,NepTech Lokta Paper 1833,Handicrafts & Art,Lokta Paper,NepTech,Lokta Paper made for Nepali shoppers with reliable quality and local style.,14500,2.9,319,"handicrafts & art, lokta paper, nepal, neptech, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%238B3E1E%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELokta%20Paper%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EHandicrafts%20%26%20Art%3C/text%3E%3C/svg%3E",False,True,False
P1834,NepTech Daura Suruwal 1834,Traditional Attire,Daura Suruwal,NepTech,Daura Suruwal made for Nepali shoppers with reliable quality and local style.,550,3.2,94,"traditional attire, daura suruwal, nepal, neptech, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%236B3119%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EDaura%20Suruwal%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3ETraditional%20Attire%3C/text%3E%3C/svg%3E",True,True,False
P1835,Himalaya Accessories 1835,Electronics,Accessories,Himalaya,Accessories made for Nepali shoppers with reliable quality and local style.,4200,4.0,199,"electronics, accessories, nepal, himalaya, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%2338598C%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EAccessories%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EElectronics%3C/text%3E%3C/svg%3E",False,True,False
P1836,NepTech Literature 1836,Books & Education,Literature,NepTech,Literature made for Nepali shoppers with reliable quality and local style.,4200,5.0,20,"books & education, literature, nepal, neptech, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELiterature%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",False,True,False
P1837,Janakpur Mart Literature 1837,Books & Education,Literature,Janakpur Mart,Literature made for Nepali shoppers with reliable quality and local style.,9800,3.8,387,"books & education, literature, nepal, janakpur mart, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELiterature%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",True,True,True
P1838,NepTech Appliances 1838,Kitchen & Home,Appliances,NepTech,Appliances made for Nepali shoppers with reliable quality and local style.,899,3.5,47,"kitchen & home, appliances, nepal, neptech, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EAppliances%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",True,True,True
P1839,Sagarmatha Decor 1839,Kitchen & Home,Decor,Sagarmatha,Decor made for Nepali shoppers with reliable quality and local style.,6500,3.3,269,"kitchen & home, decor, nepal, sagarmatha, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EDecor%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",False,True,False
P1840,Janakpur Mart Stationery 1840,Books & Education,Stationery,Janakpur Mart,Stationery made for Nepali shoppers with reliable quality and local style.,6500,3.8,253,"books & education, stationery, nepal, janakpur mart, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EStationery%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",True,True,False
P1841,Lalitpur Looms Cookware 1841,Kitchen & Home,Cookware,Lalitpur Looms,Cookware made for Nepali shoppers with reliable quality and local style.,9800,4.0,12,"kitchen & home, cookware, nepal, lalitpur looms, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ECookware%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",False,True,False
P1842,Himalaya Kurta 1842,Traditional Attire,Kurta,Himalaya,Kurta made for Nepali shoppers with reliable quality and local style.,9800,4.2,94,"traditional attire, kurta, nepal, himalaya, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%236B3119%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EKurta%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3ETraditional%20Attire%3C/text%3E%3C/svg%3E",False,True,False
P1843,Janakpur Mart Decor 1843,Kitchen & Home,Decor,Janakpur Mart,Decor made for Nepali shoppers with reliable quality and local style.,9800,3.8,249,"kitchen & home, decor, nepal, janakpur mart, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EDecor%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",False,True,False
P1844,Sagarmatha Shoes 1844,Fashion & Accessories,Shoes,Sagarmatha,Shoes made for Nepali shoppers with reliable quality and local style.,2500,4.2,278,"fashion & accessories, shoes, nepal, sagarmatha, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%237E301A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EShoes%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EFashion%20%26%20Accessories%3C/text%3E%3C/svg%3E",False,True,False
P1845,NepTech Bedding 1845,Kitchen & Home,Bedding,NepTech,Bedding made for Nepali shoppers with reliable quality and local style.,1250,3.7,293,"kitchen & home, bedding, nepal, neptech, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%23B5750F%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EBedding%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EKitchen%20%26%20Home%3C/text%3E%3C/svg%3E",False,True,False
P1846,Janakpur Mart Rice 1846,Daily Groceries,Rice,Janakpur Mart,Rice made for Nepali shoppers with reliable quality and local style.,1250,4.2,39,"daily groceries, rice, nepal, janakpur mart, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%233F7D3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ERice%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EDaily%20Groceries%3C/text%3E%3C/svg%3E",False,False,False
P1847,Kathmandu Craft Literature 1847,Books & Education,Literature,Kathmandu Craft,Literature made for Nepali shoppers with reliable quality and local style.,6500,3.1,227,"books & education, literature, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%235A4E3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ELiterature%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EBooks%20%26%20Education%3C/text%3E%3C/svg%3E",False,True,False
P1848,Lalitpur Looms Mobile 1848,Electronics,Mobile,Lalitpur Looms,Mobile made for Nepali shoppers with reliable quality and local style.,899,3.5,21,"electronics, mobile, nepal, lalitpur looms, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%2338598C%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EMobile%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EElectronics%3C/text%3E%3C/svg%3E",True,True,False
P1849,Himalaya Jewellery 1849,Fashion & Accessories,Jewellery,Himalaya,Jewellery made for Nepali shoppers with reliable quality and local style.,4200,4.3,12,"fashion & accessories, jewellery, nepal, himalaya, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%237E301A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EJewellery%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EFashion%20%26%20Accessories%3C/text%3E%3C/svg%3E",False,True,False
P1850,Lalitpur Looms Tea 1850,Daily Groceries,Tea,Lalitpur Looms,Tea made for Nepali shoppers with reliable quality and local style.,1250,3.7,317,"daily groceries, tea, nepal, lalitpur looms, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%233F7D3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ETea%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EDaily%20Groceries%3C/text%3E%3C/svg%3E",False,True,False
P1851,Kathmandu Craft Accessories 1851,Electronics,Accessories,Kathmandu Craft,Accessories made for Nepali shoppers with reliable quality and local style.,6500,4.4,67,"electronics, accessories, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%2338598C%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EAccessories%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EElectronics%3C/text%3E%3C/svg%3E",False,False,False
P1852,Kathmandu Craft Spices 1852,Daily Groceries,Spices,Kathmandu Craft,Spices made for Nepali shoppers with reliable quality and local style.,2500,4.4,132,"daily groceries, spices, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%233F7D3A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3ESpices%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EDaily%20Groceries%3C/text%3E%3C/svg%3E",False,True,False
P1853,Lalitpur Looms Shoes 1853,Fashion & Accessories,Shoes,Lalitpur Looms,Shoes made for Nepali shoppers with reliable quality and local style.,14500,3.8,222,"fashion & accessories, shoes, nepal, lalitpur looms, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%237E301A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EShoes%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EFashion%20%26%20Accessories%3C/text%3E%3C/svg%3E",False,True,False
P1854,Kathmandu Craft Shoes 1854,Fashion & Accessories,Shoes,Kathmandu Craft,Shoes made for Nepali shoppers with reliable quality and local style.,14500,4.4,408,"fashion & accessories, shoes, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%237E301A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EShoes%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EFashion%20%26%20Accessories%3C/text%3E%3C/svg%3E",False,True,False
P1855,Sagarmatha Shoes 1855,Fashion & Accessories,Shoes,Sagarmatha,Shoes made for Nepali shoppers with reliable quality and local style.,350,4.8,165,"fashion & accessories, shoes, nepal, sagarmatha, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%237E301A%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EShoes%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EFashion%20%26%20Accessories%3C/text%3E%3C/svg%3E",False,True,False
P1856,Kathmandu Craft Woodcraft 1856,Handicrafts & Art,Woodcraft,Kathmandu Craft,Woodcraft made for Nepali shoppers with reliable quality and local style.,4200,4.3,67,"handicrafts & art, woodcraft, nepal, kathmandu craft, gift","data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%20width%3D%22400%22%20height%3D%22400%22%3E%3Crect%20width%3D%22400%22%20height%3D%22400%22%20fill%3D%22%238B3E1E%22/%3E%3Ctext%20x%3D%22200%22%20y%3D%22190%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2228%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%3EWoodcraft%3C/text%3E%3Ctext%20x%3D%22200%22%20y%3D%22224%22%20font-family%3D%22Georgia%2Cserif%22%20font-size%3D%2214%22%20fill%3D%22%23F8F3E9%22%20text-anchor%3D%22middle%22%20opacity%3D%220.75%22%3EHandicrafts%20%26%20Art%3C/text%3E%3C/svg%3E",True,True,False
